GenderSelect,Country,Age,EmployerIndustry,Gender Counts,,Age Counts,,Industry Counts,
Male,Germany,42,Internet-based,,,,,,
Female,United Kingdom,40,Technology,,,,,,
A different identity,India,25,Pharmaceutical,,,,,,
Male,Germany,31,Internet-based,,,,,,
Female,India,34,Other,,,,,,
Male,Germany,28,Academic,,,,,,
Female,Poland,41,Technology,,,,,,
Male,United Kingdom,29,Academic,,,,,,
Male,France,28,Mix of fields,,,,,,
Male,India,24,Technology,,,,,,
Male,India,22,,,,,,,
Male,Hungary,22,,,,,,,
Male,Poland,24,Mix of fields,,,,,,
Male,India,22,,,,,,,
Male,France,28,Academic,,,,,,
Male,Japan,67,Mix of fields,,,,,,
Male,India,22,,,,,,,
Male,India,27,CRM/Marketing,,,,,,
Male,India,35,Government,,,,,,
Male,Sweden,42,,,,,,,
Male,Ukraine,25,,,,,,,
Female,Germany,29,Internet-based,,,,,,
Male,Switzerland,26,Technology,,,,,,
Male,Ukraine,35,Manufacturing,,,,,,
Male,United Kingdom,39,Financial,,,,,,
Male,Germany,31,Pharmaceutical,,,,,,
Male,Italy,33,CRM/Marketing,,,,,,
Male,Italy,27,,,,,,,
Female,Turkey,27,Academic,,,,,,
Male,Turkey,21,Technology,,,,,,
Male,Other,23,,,,,,,
A different identity,Hungary,49,Academic,,,,,,
Male,Iran,26,,,,,,,
Female,Russia,27,Telecommunications,,,,,,
Male,India,32,Technology,,,,,,
Male,Germany,26,Academic,,,,,,
Male,Italy,47,Academic,,,,,,
Male,Other,24,,,,,,,
Male,Netherlands,48,Insurance,,,,,,
Male,Turkey,23,,,,,,,
Male,Other,17,,,,,,,
Male,Australia,33,Academic,,,,,,
Male,Israel,45,Technology,,,,,,
Male,Germany,43,Technology,,,,,,
Male,France,30,Mix of fields,,,,,,
Female,Poland,29,,,,,,,
Male,Russia,28,Retail,,,,,,
Male,India,31,,,,,,,
Female,Indonesia,22,,,,,,,
Male,France,29,Financial,,,,,,
Male,France,26,CRM/Marketing,,,,,,
Female,Netherlands,29,Mix of fields,,,,,,
Male,India,29,Pharmaceutical,,,,,,
Male,Russia,20,,,,,,,
Male,Hungary,29,Internet-based,,,,,,
Male,Russia,27,Government,,,,,,
Female,Malaysia,27,Internet-based,,,,,,
Male,United Kingdom,31,Financial,,,,,,
Female,India,41,Academic,,,,,,
Male,France,37,Other,,,,,,
Male,Nigeria,22,,,,,,,
Male,Spain,33,Technology,,,,,,
Male,France,25,Other,,,,,,
Male,France,34,Financial,,,,,,
Male,Poland,29,Hospitality/Entertainment/Sports,,,,,,
Male,Italy,25,,,,,,,
Male,Ukraine,25,Internet-based,,,,,,
Male,India,24,Telecommunications,,,,,,
Male,France,26,Technology,,,,,,
Female,Russia,21,,,,,,,
Female,Ukraine,0,Mix of fields,,,,,,
Male,India,22,Mix of fields,,,,,,
Female,India,22,,,,,,,
Male,India,31,Other,,,,,,
Male,Other,18,,,,,,,
Male,India,18,,,,,,,
Male,India,21,,,,,,,
Male,Germany,33,Mix of fields,,,,,,
Male,Netherlands,37,Technology,,,,,,
Male,United States,73,Other,,,,,,
Male,India,45,Academic,,,,,,
Male,India,40,Retail,,,,,,
Male,France,22,,,,,,,
Male,Indonesia,41,Academic,,,,,,
Male,South Africa,43,Telecommunications,,,,,,
Female,Switzerland,31,Academic,,,,,,
Male,United Kingdom,31,Academic,,,,,,
Female,Netherlands,30,Financial,,,,,,
Male,Denmark,34,Pharmaceutical,,,,,,
Male,Other,22,,,,,,,
Male,India,20,,,,,,,
Female,Ireland,48,Insurance,,,,,,
Male,Singapore,23,,,,,,,
Male,Philippines,25,Telecommunications,,,,,,
Male,Italy,27,Academic,,,,,,
Male,United Kingdom,34,Academic,,,,,,
Male,Italy,53,Other,,,,,,
Female,Germany,28,Other,,,,,,
Male,Ukraine,37,CRM/Marketing,,,,,,
Female,Other,19,Academic,,,,,,
Female,Taiwan,22,,,,,,,
Female,Russia,21,Financial,,,,,,
Male,India,22,Financial,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Russia,26,CRM/Marketing,,,,,,
Male,Portugal,33,CRM/Marketing,,,,,,
Male,Belgium,24,Pharmaceutical,,,,,,
Male,Italy,43,,,,,,,
Male,Netherlands,40,Government,,,,,,
Male,Other,37,Financial,,,,,,
Male,France,39,Technology,,,,,,
Female,India,31,,,,,,,
Male,Russia,27,Financial,,,,,,
Male,India,34,Technology,,,,,,
Male,Ukraine,34,Other,,,,,,
Male,India,19,,,,,,,
Male,Turkey,25,Telecommunications,,,,,,
Male,India,25,Hospitality/Entertainment/Sports,,,,,,
Male,India,22,,,,,,,
Male,Germany,31,Pharmaceutical,,,,,,
Male,India,44,CRM/Marketing,,,,,,
Male,United States,37,Financial,,,,,,
Male,Australia,40,Financial,,,,,,
Male,India,25,Retail,,,,,,
Male,Russia,22,,,,,,,
Male,Taiwan,45,Technology,,,,,,
Male,France,28,Technology,,,,,,
Male,United States,65,Military/Security,,,,,,
Male,India,28,Other,,,,,,
Male,Hungary,70,,,,,,,
Female,Spain,31,Mix of fields,,,,,,
Male,India,80,Academic,,,,,,
Male,India,23,Non-profit,,,,,,
Male,Other,35,Other,,,,,,
Male,France,30,Academic,,,,,,
Male,Finland,33,Mix of fields,,,,,,
Male,Denmark,22,Financial,,,,,,
Male,Italy,49,Technology,,,,,,
Male,France,25,Academic,,,,,,
Male,India,40,,,,,,,
Male,Russia,39,Manufacturing,,,,,,
Male,Singapore,37,Government,,,,,,
Female,Germany,29,Mix of fields,,,,,,
Male,Spain,26,Academic,,,,,,
Male,United States,56,Academic,,,,,,
Male,Ireland,27,,,,,,,
Male,United Kingdom,22,Academic,,,,,,
Male,United Kingdom,30,,,,,,,
Male,United Kingdom,27,Internet-based,,,,,,
Male,Other,32,Telecommunications,,,,,,
Male,Indonesia,34,Technology,,,,,,
Male,Italy,27,Financial,,,,,,
Male,Germany,34,Technology,,,,,,
Male,Singapore,40,Technology,,,,,,
Male,Greece,32,Mix of fields,,,,,,
Male,United Kingdom,30,Other,,,,,,
Male,Other,23,,,,,,,
Male,France,26,Mix of fields,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Netherlands,36,Internet-based,,,,,,
Male,Spain,24,Academic,,,,,,
Female,Ukraine,34,,,,,,,
Male,Germany,30,Academic,,,,,,
Male,India,30,Other,,,,,,
Male,United Kingdom,25,CRM/Marketing,,,,,,
Male,France,26,Technology,,,,,,
Female,Portugal,33,Retail,,,,,,
Male,Netherlands,52,Mix of fields,,,,,,
Male,India,22,CRM/Marketing,,,,,,
Male,Russia,28,Mix of fields,,,,,,
Male,Hungary,25,Mix of fields,,,,,,
Male,United Kingdom,31,Internet-based,,,,,,
Male,Taiwan,21,Technology,,,,,,
Male,Hungary,42,Mix of fields,,,,,,
Female,Ukraine,22,,,,,,,
Female,India,43,,,,,,,
Female,Other,35,,,,,,,
Male,France,25,,,,,,,
Male,India,35,Pharmaceutical,,,,,,
Female,India,NA,,,,,,,
Female,Italy,36,Technology,,,,,,
Male,Czech Republic,50,Technology,,,,,,
Male,Kenya,36,Non-profit,,,,,,
Male,Finland,26,,,,,,,
Male,India,22,Mix of fields,,,,,,
Male,New Zealand,42,Academic,,,,,,
Male,India,32,Academic,,,,,,
Male,Germany,69,CRM/Marketing,,,,,,
Male,Turkey,38,Technology,,,,,,
Male,Turkey,28,,,,,,,
Male,United Kingdom,34,,,,,,,
Male,Other,37,Retail,,,,,,
Male,India,29,CRM/Marketing,,,,,,
Male,Spain,55,Government,,,,,,
Male,France,35,Academic,,,,,,
Male,Poland,34,CRM/Marketing,,,,,,
Female,Germany,25,,,,,,,
Male,India,25,Technology,,,,,,
Male,Japan,30,Technology,,,,,,
Male,Australia,28,Technology,,,,,,
Male,Spain,35,Telecommunications,,,,,,
Male,Germany,22,,,,,,,
Male,India,36,,,,,,,
Male,United States,30,Insurance,,,,,,
Male,India,35,CRM/Marketing,,,,,,
Male,India,31,Pharmaceutical,,,,,,
Female,Australia,28,Academic,,,,,,
Male,Other,26,Technology,,,,,,
Male,India,26,Internet-based,,,,,,
Male,India,44,Technology,,,,,,
Male,Germany,28,,,,,,,
Male,India,38,Technology,,,,,,
Female,Ireland,49,,,,,,,
Male,Poland,32,Government,,,,,,
Male,India,23,Technology,,,,,,
Male,Australia,28,Insurance,,,,,,
Female,India,34,Other,,,,,,
Female,Egypt,19,,,,,,,
Male,France,33,Internet-based,,,,,,
Male,Italy,29,,,,,,,
Male,Finland,27,Mix of fields,,,,,,
Male,India,28,Manufacturing,,,,,,
Male,People 's Republic of China,30,Telecommunications,,,,,,
Male,Other,24,Technology,,,,,,
Male,Germany,34,,,,,,,
Female,Ireland,35,,,,,,,
Male,Nigeria,28,Financial,,,,,,
Male,United Kingdom,27,Financial,,,,,,
Female,Spain,35,CRM/Marketing,,,,,,
Male,Israel,32,Financial,,,,,,
Male,Other,45,Other,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,Other,22,,,,,,,
Male,Ukraine,32,Technology,,,,,,
Male,Italy,31,Financial,,,,,,
Female,People 's Republic of China,25,,,,,,,
Female,Russia,22,Mix of fields,,,,,,
Male,United Kingdom,31,Mix of fields,,,,,,
Male,Pakistan,41,Academic,,,,,,
Female,Spain,40,,,,,,,
Female,South Africa,24,Other,,,,,,
Male,Australia,23,Other,,,,,,
Male,,40,,,,,,,
Male,Poland,29,,,,,,,
Male,India,20,,,,,,,
Male,Belgium,80,,,,,,,
Female,United Kingdom,34,Financial,,,,,,
Male,Ireland,43,Telecommunications,,,,,,
Male,Russia,37,CRM/Marketing,,,,,,
Male,Other,40,Telecommunications,,,,,,
Male,United States,52,Technology,,,,,,
Male,Italy,19,,,,,,,
Male,Poland,26,CRM/Marketing,,,,,,
Male,Singapore,36,,,,,,,
Male,Czech Republic,26,Other,,,,,,
Male,India,23,Internet-based,,,,,,
Male,India,33,Academic,,,,,,
Male,Other,39,Mix of fields,,,,,,
Male,Poland,27,,,,,,,
Male,United States,30,,,,,,,
Male,Other,38,Other,,,,,,
Male,Russia,70,Internet-based,,,,,,
Male,United Kingdom,29,CRM/Marketing,,,,,,
Male,Taiwan,25,Financial,,,,,,
Male,Russia,30,Mix of fields,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Other,67,,,,,,,
Male,Denmark,38,Other,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Poland,47,Academic,,,,,,
Male,Greece,37,Technology,,,,,,
Male,Spain,41,Financial,,,,,,
Male,Spain,38,Government,,,,,,
Male,Greece,27,,,,,,,
Male,United Kingdom,28,Technology,,,,,,
Male,Italy,29,Mix of fields,,,,,,
Male,France,22,,,,,,,
Male,France,30,Technology,,,,,,
Male,France,26,CRM/Marketing,,,,,,
Male,Italy,26,Academic,,,,,,
Male,Other,27,Academic,,,,,,
Male,Ukraine,37,CRM/Marketing,,,,,,
Male,India,23,,,,,,,
Male,Ireland,40,,,,,,,
Male,Sweden,55,,,,,,,
Male,United States,26,Technology,,,,,,
Male,India,23,,,,,,,
Male,Israel,28,Academic,,,,,,
Male,France,24,Mix of fields,,,,,,
Male,South Africa,37,Internet-based,,,,,,
Male,United States,54,Mix of fields,,,,,,
Female,United Kingdom,24,,,,,,,
Male,France,25,Technology,,,,,,
Male,United Kingdom,26,Mix of fields,,,,,,
Male,United States,40,Other,,,,,,
Male,United Kingdom,42,Retail,,,,,,
Male,Japan,41,Mix of fields,,,,,,
Female,Portugal,32,Academic,,,,,,
Male,Canada,40,Academic,,,,,,
Male,Ukraine,17,,,,,,,
Female,Hungary,21,Technology,,,,,,
Female,Ireland,47,,,,,,,
Male,United States,49,Technology,,,,,,
Male,Portugal,35,Technology,,,,,,
Male,United Kingdom,49,Academic,,,,,,
Female,India,26,,,,,,,
Male,France,26,,,,,,,
Male,Germany,34,,,,,,,
Male,Germany,31,Internet-based,,,,,,
Female,India,22,Technology,,,,,,
Male,United Kingdom,31,Academic,,,,,,
Male,Germany,28,Mix of fields,,,,,,
Male,India,45,Other,,,,,,
Female,India,23,Pharmaceutical,,,,,,
Male,France,29,Technology,,,,,,
Male,Nigeria,40,,,,,,,
Male,Portugal,26,Mix of fields,,,,,,
Male,France,40,Technology,,,,,,
Female,Ukraine,23,Telecommunications,,,,,,
Male,United Kingdom,36,Academic,,,,,,
Male,United States,63,Military/Security,,,,,,
Female,Russia,20,Retail,,,,,,
Female,Spain,24,Mix of fields,,,,,,
Female,Turkey,27,Other,,,,,,
Male,Hungary,20,Academic,,,,,,
Male,India,22,Financial,,,,,,
Male,Italy,41,Financial,,,,,,
Male,Russia,23,Retail,,,,,,
Male,Pakistan,28,Technology,,,,,,
Male,South Africa,32,Financial,,,,,,
Male,France,50,Telecommunications,,,,,,
Male,Russia,28,Technology,,,,,,
Male,Egypt,22,,,,,,,
Male,Other,27,Technology,,,,,,
Female,New Zealand,45,Other,,,,,,
Male,United Kingdom,NA,,,,,,,
Male,Netherlands,38,Retail,,,,,,
Male,India,19,,,,,,,
Female,Australia,52,Government,,,,,,
Male,Other,34,Technology,,,,,,
Male,Belarus,49,Mix of fields,,,,,,
Male,India,22,,,,,,,
Female,Germany,28,Mix of fields,,,,,,
Male,Other,28,Academic,,,,,,
Female,United Kingdom,30,Academic,,,,,,
Male,Russia,38,Financial,,,,,,
Male,Singapore,25,,,,,,,
Male,Indonesia,25,Financial,,,,,,
Male,India,22,,,,,,,
Male,People 's Republic of China,27,Academic,,,,,,
Male,Australia,48,Other,,,,,,
Male,Malaysia,29,Telecommunications,,,,,,
Male,Germany,25,,,,,,,
Male,Netherlands,35,Government,,,,,,
Male,United Kingdom,63,,,,,,,
Male,India,23,Mix of fields,,,,,,
Male,India,22,,,,,,,
Male,Russia,21,Technology,,,,,,
A different identity,India,22,Technology,,,,,,
Male,Italy,22,,,,,,,
Male,United States,48,Internet-based,,,,,,
Male,United Kingdom,27,Retail,,,,,,
Male,Russia,32,Financial,,,,,,
,India,33,Academic,,,,,,
Male,United States,41,Internet-based,,,,,,
Male,Netherlands,40,Other,,,,,,
Female,Netherlands,27,Technology,,,,,,
Male,Singapore,25,,,,,,,
Male,United Kingdom,32,Internet-based,,,,,,
Male,United Kingdom,44,,,,,,,
Male,Greece,27,,,,,,,
Female,Netherlands,38,Internet-based,,,,,,
Male,Germany,32,Academic,,,,,,
Female,United Kingdom,30,Non-profit,,,,,,
Male,India,26,Financial,,,,,,
Male,Switzerland,38,,,,,,,
Male,Germany,34,Academic,,,,,,
Male,Ukraine,24,,,,,,,
Male,Italy,25,Financial,,,,,,
Female,Sweden,30,Mix of fields,,,,,,
Male,France,48,Other,,,,,,
Male,Ireland,31,Non-profit,,,,,,
Male,Taiwan,34,Technology,,,,,,
A different identity,Indonesia,32,Telecommunications,,,,,,
Male,United Kingdom,39,Insurance,,,,,,
Male,Spain,31,Academic,,,,,,
Male,Ukraine,31,Mix of fields,,,,,,
Male,India,22,Telecommunications,,,,,,
Male,India,25,Technology,,,,,,
Male,United States,58,Government,,,,,,
Male,Spain,33,Financial,,,,,,
Male,Israel,31,Academic,,,,,,
Male,Russia,30,Financial,,,,,,
Male,Ukraine,31,Technology,,,,,,
Female,Hungary,20,,,,,,,
Male,Singapore,38,Technology,,,,,,
A different identity,Spain,30,Financial,,,,,,
Male,Other,38,CRM/Marketing,,,,,,
Female,India,20,,,,,,,
Male,Pakistan,22,Academic,,,,,,
Male,United States,60,Pharmaceutical,,,,,,
Male,Netherlands,47,Academic,,,,,,
Male,Other,27,Technology,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,Other,30,Academic,,,,,,
Male,Nigeria,34,Telecommunications,,,,,,
A different identity,Finland,26,Academic,,,,,,
Male,Egypt,25,Academic,,,,,,
Male,India,25,Internet-based,,,,,,
Male,France,25,Academic,,,,,,
Male,Brazil,30,Mix of fields,,,,,,
Male,France,22,Financial,,,,,,
Male,India,29,Telecommunications,,,,,,
Male,United Kingdom,45,,,,,,,
Male,India,29,Technology,,,,,,
Male,Other,27,,,,,,,
Female,Germany,35,Financial,,,,,,
Male,Germany,31,Government,,,,,,
Male,France,39,,,,,,,
Male,Portugal,47,,,,,,,
Male,United States,45,Financial,,,,,,
Male,Germany,26,,,,,,,
Male,Philippines,28,Mix of fields,,,,,,
Male,Russia,28,Other,,,,,,
Male,United States,28,,,,,,,
Female,Germany,27,,,,,,,
Male,Ireland,35,Academic,,,,,,
Male,Other,32,Academic,,,,,,
Female,Ireland,29,,,,,,,
Male,India,20,,,,,,,
Male,Brazil,28,Financial,,,,,,
Male,South Africa,46,Insurance,,,,,,
Male,Republic of China,40,Internet-based,,,,,,
Male,United States,52,Technology,,,,,,
Male,Hong Kong,25,Retail,,,,,,
Male,United States,38,Military/Security,,,,,,
Male,India,23,,,,,,,
Male,Pakistan,32,Mix of fields,,,,,,
Male,Germany,26,Technology,,,,,,
Male,Russia,32,,,,,,,
Female,India,23,,,,,,,
Male,South Africa,26,Financial,,,,,,
Male,Taiwan,27,Retail,,,,,,
Male,Russia,52,Mix of fields,,,,,,
Male,Canada,39,Technology,,,,,,
Female,Portugal,34,Technology,,,,,,
Male,France,37,,,,,,,
Male,Other,23,Academic,,,,,,
Male,Russia,30,Government,,,,,,
Male,India,31,Technology,,,,,,
Female,India,23,Technology,,,,,,
Female,India,25,Financial,,,,,,
Male,Greece,28,,,,,,,
Male,Romania,36,Internet-based,,,,,,
Male,France,70,,,,,,,
Male,Greece,41,Hospitality/Entertainment/Sports,,,,,,
Male,United States,26,Internet-based,,,,,,
Male,India,24,CRM/Marketing,,,,,,
Male,Poland,30,CRM/Marketing,,,,,,
Male,Russia,45,Technology,,,,,,
Female,Turkey,29,Technology,,,,,,
Male,India,26,Insurance,,,,,,
Male,Other,33,CRM/Marketing,,,,,,
A different identity,Netherlands,32,Academic,,,,,,
Male,Ukraine,35,CRM/Marketing,,,,,,
Male,Taiwan,20,,,,,,,
Male,South Africa,30,Mix of fields,,,,,,
Male,Greece,34,Government,,,,,,
Male,Ireland,50,Other,,,,,,
Male,Canada,55,Government,,,,,,
Female,Spain,55,Mix of fields,,,,,,
Male,Germany,24,Mix of fields,,,,,,
Male,India,30,Technology,,,,,,
Male,Belgium,39,,,,,,,
Male,India,24,,,,,,,
Male,France,27,Insurance,,,,,,
Male,Other,48,Other,,,,,,
Male,Australia,34,Technology,,,,,,
Male,South Africa,31,Technology,,,,,,
Male,India,31,Technology,,,,,,
Male,Spain,23,,,,,,,
Male,South Africa,43,Academic,,,,,,
,,NA,Other,,,,,,
Female,India,23,,,,,,,
Male,Russia,30,Other,,,,,,
Male,Other,30,Other,,,,,,
Male,India,21,,,,,,,
Male,Philippines,23,,,,,,,
Male,United Kingdom,45,,,,,,,
Male,Vietnam,24,Retail,,,,,,
Male,Finland,24,Other,,,,,,
Male,Germany,40,Mix of fields,,,,,,
Female,Germany,32,Academic,,,,,,
Male,Denmark,32,Pharmaceutical,,,,,,
Male,Spain,NA,Financial,,,,,,
Male,Belarus,22,Technology,,,,,,
Male,Netherlands,27,Academic,,,,,,
Male,New Zealand,25,Technology,,,,,,
Male,Pakistan,28,Government,,,,,,
Male,India,21,,,,,,,
Male,Germany,27,Financial,,,,,,
Male,South Africa,47,Hospitality/Entertainment/Sports,,,,,,
Male,Ukraine,23,,,,,,,
Male,People 's Republic of China,27,Internet-based,,,,,,
Male,Italy,27,Government,,,,,,
Male,Russia,27,Academic,,,,,,
Male,India,24,,,,,,,
Male,India,22,,,,,,,
Female,India,27,,,,,,,
Male,France,29,,,,,,,
Male,Spain,48,Academic,,,,,,
Female,Germany,30,Technology,,,,,,
Female,Italy,35,Technology,,,,,,
Male,Japan,38,Academic,,,,,,
Male,Netherlands,33,Technology,,,,,,
Male,Belgium,40,Other,,,,,,
Male,Spain,48,Mix of fields,,,,,,
Male,Other,24,Academic,,,,,,
Male,India,23,,,,,,,
Male,India,26,Technology,,,,,,
Male,South Korea,36,Manufacturing,,,,,,
Male,Indonesia,25,Technology,,,,,,
Female,Germany,55,Academic,,,,,,
Male,United States,58,Financial,,,,,,
Male,Germany,27,Retail,,,,,,
Female,Nigeria,27,Mix of fields,,,,,,
Male,Portugal,NA,Other,,,,,,
Male,Ukraine,26,,,,,,,
Male,Other,49,,,,,,,
A different identity,Other,24,,,,,,,
Male,India,24,,,,,,,
Female,Germany,26,Academic,,,,,,
Male,United Kingdom,39,Academic,,,,,,
Male,Taiwan,25,Manufacturing,,,,,,
Male,United States,25,,,,,,,
Male,Germany,23,Financial,,,,,,
Male,India,24,,,,,,,
Male,Israel,24,Other,,,,,,
Male,South Korea,29,,,,,,,
Male,India,21,,,,,,,
Female,Ireland,47,Technology,,,,,,
Male,United States,39,Telecommunications,,,,,,
Male,Portugal,31,Academic,,,,,,
Male,Russia,23,Other,,,,,,
Male,Israel,41,Financial,,,,,,
Male,United States,36,Academic,,,,,,
Male,Iran,27,Internet-based,,,,,,
Male,United Kingdom,69,Government,,,,,,
Male,Other,31,Technology,,,,,,
Male,United States,40,Manufacturing,,,,,,
Male,India,29,Mix of fields,,,,,,
Male,Malaysia,24,,,,,,,
Male,Malaysia,26,Financial,,,,,,
Male,Other,26,Other,,,,,,
Female,Other,29,Government,,,,,,
Male,United States,29,Technology,,,,,,
Male,Brazil,38,Academic,,,,,,
Female,Nigeria,24,Other,,,,,,
Male,Japan,25,Manufacturing,,,,,,
Male,Japan,25,Internet-based,,,,,,
Female,Czech Republic,61,Mix of fields,,,,,,
Female,France,21,,,,,,,
Male,Brazil,26,,,,,,,
Male,Italy,23,,,,,,,
Male,India,20,,,,,,,
Male,Germany,23,,,,,,,
Male,Spain,29,Mix of fields,,,,,,
Female,United States,31,Financial,,,,,,
Female,France,26,CRM/Marketing,,,,,,
Male,Other,28,,,,,,,
Male,France,30,Technology,,,,,,
Female,Greece,33,,,,,,,
Male,United Kingdom,26,Internet-based,,,,,,
Male,Netherlands,34,Other,,,,,,
Male,Australia,37,Financial,,,,,,
Male,United Kingdom,33,Internet-based,,,,,,
Male,Other,25,,,,,,,
Male,Australia,35,Financial,,,,,,
Male,Other,54,Technology,,,,,,
Male,Philippines,37,Telecommunications,,,,,,
Male,Russia,27,Mix of fields,,,,,,
Male,India,23,,,,,,,
Male,Indonesia,21,,,,,,,
Male,Netherlands,23,,,,,,,
Male,Other,33,Technology,,,,,,
Male,India,29,Other,,,,,,
Male,Hong Kong,33,CRM/Marketing,,,,,,
Male,South Korea,25,,,,,,,
Female,United Kingdom,25,,,,,,,
Male,Sweden,43,Internet-based,,,,,,
Male,Belgium,30,,,,,,,
Female,United Kingdom,20,,,,,,,
Male,Brazil,37,Government,,,,,,
Male,Sweden,29,Technology,,,,,,
Male,Germany,30,Mix of fields,,,,,,
Male,Taiwan,37,,,,,,,
Female,Kenya,25,Insurance,,,,,,
Male,United Kingdom,25,Non-profit,,,,,,
Male,India,36,Technology,,,,,,
Male,Greece,32,Mix of fields,,,,,,
Male,Other,21,,,,,,,
Male,Singapore,33,CRM/Marketing,,,,,,
Male,Germany,37,Retail,,,,,,
Male,United Kingdom,36,Government,,,,,,
Male,Other,19,,,,,,,
Male,Spain,35,Insurance,,,,,,
Male,Russia,36,,,,,,,
Male,Taiwan,33,Other,,,,,,
Male,Taiwan,21,,,,,,,
Male,Romania,35,Internet-based,,,,,,
Male,India,23,CRM/Marketing,,,,,,
Male,Hungary,39,Retail,,,,,,
Female,India,37,Technology,,,,,,
Male,Netherlands,30,Other,,,,,,
Male,Israel,45,Academic,,,,,,
Male,United States,71,Mix of fields,,,,,,
Male,India,22,Technology,,,,,,
Male,Switzerland,28,Other,,,,,,
Male,India,26,Retail,,,,,,
Female,Russia,24,Financial,,,,,,
Male,Ukraine,52,Other,,,,,,
Male,Australia,36,Financial,,,,,,
Male,Poland,19,,,,,,,
Male,India,21,,,,,,,
Male,United Kingdom,35,Mix of fields,,,,,,
,India,34,,,,,,,
Male,India,25,Technology,,,,,,
Male,United States,54,Financial,,,,,,
Male,Israel,42,,,,,,,
Male,Taiwan,32,Technology,,,,,,
Male,United States,18,Retail,,,,,,
Male,Turkey,31,Financial,,,,,,
Female,Other,27,Government,,,,,,
Male,Germany,26,Financial,,,,,,
Male,India,25,Academic,,,,,,
Male,Russia,21,Financial,,,,,,
Male,United States,32,CRM/Marketing,,,,,,
Male,France,23,,,,,,,
Male,Brazil,37,Academic,,,,,,
Male,Other,45,Financial,,,,,,
Female,Other,24,Academic,,,,,,
Male,Germany,30,Insurance,,,,,,
Female,Switzerland,24,,,,,,,
Male,Other,25,Other,,,,,,
Male,Romania,42,,,,,,,
Male,United States,30,Insurance,,,,,,
Male,Ukraine,36,Financial,,,,,,
,,NA,,,,,,,
Male,Other,25,Academic,,,,,,
Male,India,21,,,,,,,
Male,Germany,50,,,,,,,
Female,Brazil,30,Technology,,,,,,
Female,India,23,Technology,,,,,,
Female,India,21,Technology,,,,,,
Female,India,35,Academic,,,,,,
Male,India,25,Other,,,,,,
Male,Switzerland,28,Financial,,,,,,
Male,Taiwan,31,,,,,,,
Female,Switzerland,44,Insurance,,,,,,
Male,Russia,20,Military/Security,,,,,,
Male,Spain,24,Mix of fields,,,,,,
Male,Chile,33,Mix of fields,,,,,,
Male,United Kingdom,40,Other,,,,,,
Male,United States,42,Technology,,,,,,
Male,India,44,,,,,,,
Male,Romania,40,Financial,,,,,,
Male,United States,47,,,,,,,
Male,United Kingdom,33,Financial,,,,,,
Male,India,23,Internet-based,,,,,,
Male,Russia,28,Manufacturing,,,,,,
Female,United Kingdom,32,Technology,,,,,,
Male,United States,47,Government,,,,,,
Male,Sweden,31,Financial,,,,,,
Male,Belarus,23,Retail,,,,,,
Male,India,30,Academic,,,,,,
Male,Other,37,,,,,,,
Male,Nigeria,30,Technology,,,,,,
Male,United States,35,Mix of fields,,,,,,
Male,Iran,22,,,,,,,
Male,India,35,CRM/Marketing,,,,,,
Female,Ukraine,25,Technology,,,,,,
Male,Other,40,,,,,,,
Male,United Kingdom,39,Government,,,,,,
Male,Poland,34,Telecommunications,,,,,,
Male,Russia,19,Financial,,,,,,
Female,Russia,24,,,,,,,
